,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
3301,10754020,183949702.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,09:09:00,4,FIFTH AVE + WOOD ST,20856,09:49:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 09:09:00,2023-01-01 09:49:00,0 days 00:40:00,40.0,0.6666666666666666
3302,8500020,183949802.0,71C,INBOUND-DOWNTOWN,05:29:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,06:16:00,72,8.85656231747176,4,FIFTH AVE + WOOD ST,20856,2023-01-01 05:29:00,2023-01-01 06:16:00,0 days 00:47:00,47.0,0.7833333333333333
3303,10010020,183949802.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,06:16:00,4,FIFTH AVE + WOOD ST,20856,07:02:00,68,7.991499620962632,4,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 06:16:00,2023-01-01 07:02:00,0 days 00:46:00,46.0,0.7666666666666667
3304,9824020,183949902.0,P1,INBOUND-DOWNTOWN,06:48:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,07:12:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 06:48:00,2023-01-01 07:12:00,0 days 00:24:00,24.0,0.4
3305,7881020,183949902.0,P1,OUTBOUND-SWISSVALE,07:12:00,4,LIBERTY AVE + 10TH ST NS,7279,07:39:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 07:12:00,2023-01-01 07:39:00,0 days 00:27:00,27.0,0.45
3306,3502020,183949902.0,P1,INBOUND-DOWNTOWN,08:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,08:24:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 08:00:00,2023-01-01 08:24:00,0 days 00:24:00,24.0,0.4
3307,1852020,183949902.0,P1,OUTBOUND-SWISSVALE,08:24:00,4,LIBERTY AVE + 10TH ST NS,7279,08:51:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 08:24:00,2023-01-01 08:51:00,0 days 00:27:00,27.0,0.45
3308,9746020,183950002.0,P1,INBOUND-DOWNTOWN,15:38:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,16:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:38:00,2023-01-01 16:00:00,0 days 00:22:00,22.0,0.3666666666666666
3309,5870020,183950002.0,P1,OUTBOUND-SWISSVALE,16:00:00,4,LIBERTY AVE + 10TH ST NS,7279,16:30:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 16:00:00,2023-01-01 16:30:00,0 days 00:30:00,30.0,0.5
3310,12028020,183950002.0,P1,INBOUND-DOWNTOWN,16:48:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,17:10:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 16:48:00,2023-01-01 17:10:00,0 days 00:22:00,22.0,0.3666666666666666
3311,13749020,183950002.0,P1,OUTBOUND-SWISSVALE,17:10:00,4,LIBERTY AVE + 10TH ST NS,7279,17:40:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 17:10:00,2023-01-01 17:40:00,0 days 00:30:00,30.0,0.5
3312,1828020,183950002.0,P1,INBOUND-DOWNTOWN,18:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,18:20:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 18:00:00,2023-01-01 18:20:00,0 days 00:20:00,20.0,0.3333333333333333
3313,13637020,183950002.0,P1,OUTBOUND-SWISSVALE,18:20:00,4,LIBERTY AVE + 10TH ST NS,7279,18:46:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 18:20:00,2023-01-01 18:46:00,0 days 00:26:00,26.0,0.4333333333333333
3314,4322020,183950002.0,P1,INBOUND-DOWNTOWN,19:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,19:20:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 19:00:00,2023-01-01 19:20:00,0 days 00:20:00,20.0,0.3333333333333333
3315,6503020,183950002.0,P1,OUTBOUND-SWISSVALE,19:20:00,4,LIBERTY AVE + 10TH ST NS,7279,19:46:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 19:20:00,2023-01-01 19:46:00,0 days 00:26:00,26.0,0.4333333333333333
3316,3065020,183950002.0,P1,INBOUND-DOWNTOWN,20:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,20:20:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 20:00:00,2023-01-01 20:20:00,0 days 00:20:00,20.0,0.3333333333333333
3317,6473020,183950002.0,P1,OUTBOUND-SWISSVALE,20:20:00,4,LIBERTY AVE + 10TH ST NS,7279,20:46:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 20:20:00,2023-01-01 20:46:00,0 days 00:26:00,26.0,0.4333333333333333
3318,5762020,183950002.0,P1,INBOUND-DOWNTOWN,21:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,21:20:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 21:00:00,2023-01-01 21:20:00,0 days 00:20:00,20.0,0.3333333333333333
3319,5453020,183950002.0,P1,OUTBOUND-SWISSVALE,21:20:00,4,LIBERTY AVE + 10TH ST NS,7279,21:46:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 21:20:00,2023-01-01 21:46:00,0 days 00:26:00,26.0,0.4333333333333333
3320,4787020,183950002.0,P1,INBOUND-DOWNTOWN,22:10:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,22:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 22:10:00,2023-01-01 22:30:00,0 days 00:20:00,20.0,0.3333333333333333
3321,9970020,183950002.0,P1,OUTBOUND-SWISSVALE,22:30:00,4,LIBERTY AVE + 10TH ST NS,7279,22:54:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 22:30:00,2023-01-01 22:54:00,0 days 00:24:00,24.0,0.4
3322,1557020,183950002.0,P1,INBOUND-DOWNTOWN,23:10:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,23:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 23:10:00,2023-01-01 23:30:00,0 days 00:20:00,20.0,0.3333333333333333
3323,1987020,183950002.0,P1,OUTBOUND-SWISSVALE,23:30:00,4,LIBERTY AVE + 10TH ST NS,7279,23:54:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 23:30:00,2023-01-01 23:54:00,0 days 00:24:00,24.0,0.4
3324,12576020,183950002.0,P1,INBOUND-DOWNTOWN,24:18:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,24:38:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-02 00:18:00,2023-01-02 00:38:00,0 days 00:20:00,20.0,0.3333333333333333
3325,12149020,183950002.0,P1,OUTBOUND-SWISSVALE,24:38:00,4,LIBERTY AVE + 10TH ST NS,7279,25:02:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-02 00:38:00,2023-01-02 01:02:00,0 days 00:24:00,24.0,0.4
3326,9231020,183950102.0,71A,INBOUND-DOWNTOWN,05:30:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,06:09:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 05:30:00,2023-01-01 06:09:00,0 days 00:39:00,39.0,0.65
3327,4578020,183950102.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,06:09:00,4,FIFTH AVE + WOOD ST,20856,06:48:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 06:09:00,2023-01-01 06:48:00,0 days 00:39:00,39.0,0.65
3328,13289020,183950102.0,71A,INBOUND-DOWNTOWN,07:09:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,07:54:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 07:09:00,2023-01-01 07:54:00,0 days 00:45:00,45.0,0.75
3329,8117020,183950102.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,07:54:00,4,FIFTH AVE + WOOD ST,20856,08:33:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 07:54:00,2023-01-01 08:33:00,0 days 00:39:00,39.0,0.65
3330,9782020,183950102.0,71A,INBOUND-DOWNTOWN,08:54:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,09:39:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 08:54:00,2023-01-01 09:39:00,0 days 00:45:00,45.0,0.75
3331,720020,183950102.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,09:39:00,4,FIFTH AVE + WOOD ST,20856,10:19:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 09:39:00,2023-01-01 10:19:00,0 days 00:40:00,40.0,0.6666666666666666
3332,11360020,183950202.0,P1,INBOUND-DOWNTOWN,05:36:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,06:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 05:36:00,2023-01-01 06:00:00,0 days 00:24:00,24.0,0.4
3333,4803020,183950202.0,P1,OUTBOUND-SWISSVALE,06:00:00,4,LIBERTY AVE + 10TH ST NS,7279,06:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 06:00:00,2023-01-01 06:27:00,0 days 00:27:00,27.0,0.45
3334,452020,183950202.0,P1,INBOUND-DOWNTOWN,09:06:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,09:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 09:06:00,2023-01-01 09:30:00,0 days 00:24:00,24.0,0.4
3335,5359020,183950202.0,P1,OUTBOUND-SWISSVALE,09:30:00,4,LIBERTY AVE + 10TH ST NS,7279,09:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 09:30:00,2023-01-01 09:57:00,0 days 00:27:00,27.0,0.45
3336,7392020,183950202.0,P1,INBOUND-DOWNTOWN,10:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,10:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 10:09:00,2023-01-01 10:30:00,0 days 00:21:00,21.0,0.35
3337,13144020,183950202.0,P1,OUTBOUND-SWISSVALE,10:30:00,4,LIBERTY AVE + 10TH ST NS,7279,10:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 10:30:00,2023-01-01 10:57:00,0 days 00:27:00,27.0,0.45
3338,8717020,183950202.0,P1,INBOUND-DOWNTOWN,11:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,11:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 11:09:00,2023-01-01 11:30:00,0 days 00:21:00,21.0,0.35
3339,820020,183950202.0,P1,OUTBOUND-SWISSVALE,11:30:00,4,LIBERTY AVE + 10TH ST NS,7279,11:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 11:30:00,2023-01-01 11:57:00,0 days 00:27:00,27.0,0.45
3340,3020,183950202.0,P1,INBOUND-DOWNTOWN,12:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,12:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 12:09:00,2023-01-01 12:30:00,0 days 00:21:00,21.0,0.35
3341,3352020,183950202.0,P1,OUTBOUND-SWISSVALE,12:30:00,4,LIBERTY AVE + 10TH ST NS,7279,12:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 12:30:00,2023-01-01 12:57:00,0 days 00:27:00,27.0,0.45
3342,12456020,183950202.0,P1,INBOUND-DOWNTOWN,13:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,13:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 13:09:00,2023-01-01 13:30:00,0 days 00:21:00,21.0,0.35
3343,13698020,183950202.0,P1,OUTBOUND-SWISSVALE,13:30:00,4,LIBERTY AVE + 10TH ST NS,7279,13:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 13:30:00,2023-01-01 13:57:00,0 days 00:27:00,27.0,0.45
3344,9255020,183950202.0,P1,INBOUND-DOWNTOWN,14:09:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,14:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 14:09:00,2023-01-01 14:30:00,0 days 00:21:00,21.0,0.35
3345,1474020,183950202.0,P1,OUTBOUND-SWISSVALE,14:30:00,4,LIBERTY AVE + 10TH ST NS,7279,14:57:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 14:30:00,2023-01-01 14:57:00,0 days 00:27:00,27.0,0.45
3346,2655020,183950202.0,P1,INBOUND-DOWNTOWN,15:18:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,15:40:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:18:00,2023-01-01 15:40:00,0 days 00:22:00,22.0,0.3666666666666666
3347,10352020,183950202.0,P1,OUTBOUND-SWISSVALE,15:40:00,4,LIBERTY AVE + 10TH ST NS,7279,16:07:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 15:40:00,2023-01-01 16:07:00,0 days 00:27:00,27.0,0.45
3348,8183020,183950302.0,71B,INBOUND-DOWNTOWN,05:42:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,06:20:00,60,6.8277865460375065,4,FIFTH AVE + WOOD ST,20856,2023-01-01 05:42:00,2023-01-01 06:20:00,0 days 00:38:00,38.0,0.6333333333333333
3349,11154020,183950302.0,71B,OUTBOUND-HIGHLAND PARK,06:20:00,4,FIFTH AVE + WOOD ST,20856,06:49:00,59,6.455453788509576,4,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 06:20:00,2023-01-01 06:49:00,0 days 00:29:00,29.0,0.4833333333333333
3350,11101020,183950302.0,71B,INBOUND-DOWNTOWN,07:03:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,07:48:00,60,6.8277865460375065,4,FIFTH AVE + WOOD ST,20856,2023-01-01 07:03:00,2023-01-01 07:48:00,0 days 00:45:00,45.0,0.75
3351,10439020,183950302.0,71B,OUTBOUND-HIGHLAND PARK,07:48:00,4,FIFTH AVE + WOOD ST,20856,08:25:00,59,6.455453788509576,4,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 07:48:00,2023-01-01 08:25:00,0 days 00:37:00,37.0,0.6166666666666667
3352,258020,183950302.0,71A,INBOUND-DOWNTOWN,08:39:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,09:24:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 08:39:00,2023-01-01 09:24:00,0 days 00:45:00,45.0,0.75
3353,7819020,183950302.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,09:24:00,4,FIFTH AVE + WOOD ST,20856,10:04:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 09:24:00,2023-01-01 10:04:00,0 days 00:40:00,40.0,0.6666666666666666
3354,2449020,183950402.0,71C,INBOUND-DOWNTOWN,05:44:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,06:31:00,72,8.85656231747176,4,FIFTH AVE + WOOD ST,20856,2023-01-01 05:44:00,2023-01-01 06:31:00,0 days 00:47:00,47.0,0.7833333333333333
3355,364020,183950402.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,06:31:00,4,FIFTH AVE + WOOD ST,20856,07:17:00,68,7.991499620962632,4,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 06:31:00,2023-01-01 07:17:00,0 days 00:46:00,46.0,0.7666666666666667
3356,8179020,183950602.0,71B,INBOUND-DOWNTOWN,14:37:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,15:20:00,60,6.8277865460375065,4,FIFTH AVE + WOOD ST,20856,2023-01-01 14:37:00,2023-01-01 15:20:00,0 days 00:43:00,43.0,0.7166666666666667
3357,9822020,183950602.0,71B,OUTBOUND-HIGHLAND PARK,15:20:00,4,FIFTH AVE + WOOD ST,20856,16:03:00,59,6.455453788509576,4,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 15:20:00,2023-01-01 16:03:00,0 days 00:43:00,43.0,0.7166666666666667
3358,609020,183950602.0,71B,INBOUND-DOWNTOWN,16:17:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,17:05:00,60,6.8277865460375065,4,FIFTH AVE + WOOD ST,20856,2023-01-01 16:17:00,2023-01-01 17:05:00,0 days 00:48:00,48.0,0.8
3359,8426020,183950602.0,71B,OUTBOUND-HIGHLAND PARK,17:05:00,4,FIFTH AVE + WOOD ST,20856,17:51:00,59,6.455453788509576,4,BUNKERHILL ST + ST CLAIR NS,3283,2023-01-01 17:05:00,2023-01-01 17:51:00,0 days 00:46:00,46.0,0.7666666666666667
3360,6350020,183950702.0,71C,INBOUND-DOWNTOWN,05:59:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,06:46:00,72,8.85656231747176,4,FIFTH AVE + WOOD ST,20856,2023-01-01 05:59:00,2023-01-01 06:46:00,0 days 00:47:00,47.0,0.7833333333333333
3361,12463020,183950702.0,71C,OUTBOUND-POINT BREEZE VIA OAKLAND,06:46:00,4,FIFTH AVE + WOOD ST,20856,07:32:00,68,7.991499620962632,4,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 06:46:00,2023-01-01 07:32:00,0 days 00:46:00,46.0,0.7666666666666667
3362,8485020,183950802.0,71A,INBOUND-DOWNTOWN,06:00:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,06:39:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 06:00:00,2023-01-01 06:39:00,0 days 00:39:00,39.0,0.65
3363,5831020,183950802.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,06:39:00,4,FIFTH AVE + WOOD ST,20856,07:18:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 06:39:00,2023-01-01 07:18:00,0 days 00:39:00,39.0,0.65
3364,8543020,183950802.0,71A,INBOUND-DOWNTOWN,07:39:00,4,ST CLAIR ST + BUNKER HILL APTS,3118,08:24:00,60,6.64816011532678,4,FIFTH AVE + WOOD ST,20856,2023-01-01 07:39:00,2023-01-01 08:24:00,0 days 00:45:00,45.0,0.75
3365,1743020,183950802.0,71A,OUTBOUND-NEGLEY VIA OAKLAND,08:24:00,4,FIFTH AVE + WOOD ST,20856,09:04:00,61,6.447270309567898,4,ST CLAIR ST + BUNKER HILL APTS,3118,2023-01-01 08:24:00,2023-01-01 09:04:00,0 days 00:40:00,40.0,0.6666666666666666
3366,6298020,183950902.0,P1,INBOUND-DOWNTOWN,06:00:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,06:24:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 06:00:00,2023-01-01 06:24:00,0 days 00:24:00,24.0,0.4
3367,3643020,183950902.0,P1,OUTBOUND-SWISSVALE,06:24:00,4,LIBERTY AVE + 10TH ST NS,7279,06:51:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 06:24:00,2023-01-01 06:51:00,0 days 00:27:00,27.0,0.45
3368,12388020,183950902.0,P1,INBOUND-DOWNTOWN,07:12:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,07:36:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 07:12:00,2023-01-01 07:36:00,0 days 00:24:00,24.0,0.4
3369,12050020,183950902.0,P1,OUTBOUND-SWISSVALE,07:36:00,4,LIBERTY AVE + 10TH ST NS,7279,08:03:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 07:36:00,2023-01-01 08:03:00,0 days 00:27:00,27.0,0.45
3370,12828020,183950902.0,P1,INBOUND-DOWNTOWN,08:24:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,08:48:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 08:24:00,2023-01-01 08:48:00,0 days 00:24:00,24.0,0.4
3371,10593020,183950902.0,P1,OUTBOUND-SWISSVALE,08:48:00,4,LIBERTY AVE + 10TH ST NS,7279,09:15:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 08:48:00,2023-01-01 09:15:00,0 days 00:27:00,27.0,0.45
3372,68020,183950902.0,P1,INBOUND-DOWNTOWN,09:39:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,10:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 09:39:00,2023-01-01 10:00:00,0 days 00:21:00,21.0,0.35
3373,4008020,183950902.0,P1,OUTBOUND-SWISSVALE,10:00:00,4,LIBERTY AVE + 10TH ST NS,7279,10:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 10:00:00,2023-01-01 10:27:00,0 days 00:27:00,27.0,0.45
3374,5438020,183950902.0,P1,INBOUND-DOWNTOWN,10:39:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,11:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 10:39:00,2023-01-01 11:00:00,0 days 00:21:00,21.0,0.35
3375,8114020,183950902.0,P1,OUTBOUND-SWISSVALE,11:00:00,4,LIBERTY AVE + 10TH ST NS,7279,11:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 11:00:00,2023-01-01 11:27:00,0 days 00:27:00,27.0,0.45
3376,2369020,183950902.0,P1,INBOUND-DOWNTOWN,11:39:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,12:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 11:39:00,2023-01-01 12:00:00,0 days 00:21:00,21.0,0.35
3377,9633020,183950902.0,P1,OUTBOUND-SWISSVALE,12:00:00,4,LIBERTY AVE + 10TH ST NS,7279,12:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 12:00:00,2023-01-01 12:27:00,0 days 00:27:00,27.0,0.45
3378,4367020,183950902.0,P1,INBOUND-DOWNTOWN,12:39:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,13:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 12:39:00,2023-01-01 13:00:00,0 days 00:21:00,21.0,0.35
3379,2012020,183950902.0,P1,OUTBOUND-SWISSVALE,13:00:00,4,LIBERTY AVE + 10TH ST NS,7279,13:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 13:00:00,2023-01-01 13:27:00,0 days 00:27:00,27.0,0.45
3380,12859020,183950902.0,P1,INBOUND-DOWNTOWN,13:39:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,14:00:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 13:39:00,2023-01-01 14:00:00,0 days 00:21:00,21.0,0.35
3381,11803020,183950902.0,P1,OUTBOUND-SWISSVALE,14:00:00,4,LIBERTY AVE + 10TH ST NS,7279,14:27:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 14:00:00,2023-01-01 14:27:00,0 days 00:27:00,27.0,0.45
3382,9464020,183950902.0,P1,INBOUND-DOWNTOWN,15:48:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,16:10:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 15:48:00,2023-01-01 16:10:00,0 days 00:22:00,22.0,0.3666666666666666
3383,6421020,183950902.0,P1,OUTBOUND-SWISSVALE,16:10:00,4,LIBERTY AVE + 10TH ST NS,7279,16:40:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 16:10:00,2023-01-01 16:40:00,0 days 00:30:00,30.0,0.5
3384,11908020,183950902.0,P1,INBOUND-DOWNTOWN,16:58:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,17:20:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 16:58:00,2023-01-01 17:20:00,0 days 00:22:00,22.0,0.3666666666666666
3385,3513020,183950902.0,P1,OUTBOUND-SWISSVALE,17:20:00,4,LIBERTY AVE + 10TH ST NS,7279,17:50:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 17:20:00,2023-01-01 17:50:00,0 days 00:30:00,30.0,0.5
3386,10025020,183950902.0,P1,INBOUND-DOWNTOWN,18:10:00,4,EAST BUSWASY + SWISSVALE STATION A,16063,18:30:00,11,8.988131780729988,4,LIBERTY AVE + 10TH ST NS,7279,2023-01-01 18:10:00,2023-01-01 18:30:00,0 days 00:20:00,20.0,0.3333333333333333
3387,738020,183950902.0,P1,OUTBOUND-SWISSVALE,18:30:00,4,LIBERTY AVE + 10TH ST NS,7279,18:56:00,14,9.600320628332112,4,EAST BUSWASY + SWISSVALE STATION A,16063,2023-01-01 18:30:00,2023-01-01 18:56:00,0 days 00:26:00,26.0,0.4333333333333333
3388,9892020,183951002.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,06:00:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,06:43:00,68,8.092435408304025,4,FIFTH AVE + WOOD ST,20856,2023-01-01 06:00:00,2023-01-01 06:43:00,0 days 00:43:00,43.0,0.7166666666666667
3389,13424020,183951002.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,06:43:00,4,FIFTH AVE + WOOD ST,20856,07:17:00,67,7.494364149278586,4,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 06:43:00,2023-01-01 07:17:00,0 days 00:34:00,34.0,0.5666666666666667
3390,9587020,183951002.0,71D,INBOUND-DOWNTOWN VIA OAKLAND,07:36:00,4,EAST BUSWAY + WILKINSBURG STATION B,16111,08:28:00,68,8.092435408304025,4,FIFTH AVE + WOOD ST,20856,2023-01-01 07:36:00,2023-01-01 08:28:00,0 days 00:52:00,52.0,0.8666666666666667
3391,11437020,183951002.0,71D,OUTBOUND-HAMILTON VIA OAKLAND-SHADYSIDE-5TH AV,08:28:00,4,FIFTH AVE + WOOD ST,20856,09:09:00,67,7.494364149278586,4,EAST BUSWAY + WILKINSBURG STATION D,16118,2023-01-01 08:28:00,2023-01-01 09:09:00,0 days 00:41:00,41.0,0.6833333333333333
