trip_id,Unnamed: 0,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
8613070,4843,183471107,61B,INBOUND-DOWNTOWN,14:14:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,15:20:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 14:14,1/1/2023 15:20,0 days 01:06:00,66.0,1.1
11780070,4844,183471107,61B,OUTBOUND-BRADDOCK-SWISSVALE,15:20:00,3,FIFTH AVE + WOOD ST,20856,16:21:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 15:20,1/1/2023 16:21,0 days 01:01:00,61.0,1.016666667
9688070,4846,183471307,61A,INBOUND-DOWNTOWN VIA OAKLAND,14:42:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,15:50:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 14:42,1/1/2023 15:50,0 days 01:08:00,68.0,1.133333333
1637070,4847,183471307,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,15:50:00,3,FIFTH AVE + WOOD ST,20856,17:04:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 15:50,1/1/2023 17:04,0 days 01:14:00,74.0,1.233333333
2917070,4848,183471407,61A,INBOUND-DOWNTOWN VIA OAKLAND,17:22:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,18:30:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 17:22,1/1/2023 18:30,0 days 01:08:00,68.0,1.133333333
6836070,4849,183471407,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,18:30:00,3,FIFTH AVE + WOOD ST,20856,19:44:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:30,1/1/2023 19:44,0 days 01:14:00,74.0,1.233333333
1612070,4850,183471407,61B,INBOUND-DOWNTOWN,20:02:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,21:00:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 20:02,1/1/2023 21:00,0 days 00:58:00,58.0,0.966666667
13092070,4851,183471407,61B,OUTBOUND-BRADDOCK-SWISSVALE,21:00:00,3,FIFTH AVE + WOOD ST,20856,21:55:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 21:00,1/1/2023 21:55,0 days 00:55:00,55.0,0.916666667
928070,4852,183471507,61A,INBOUND-DOWNTOWN VIA OAKLAND,15:42:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,16:50:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 15:42,1/1/2023 16:50,0 days 01:08:00,68.0,1.133333333
12716070,4853,183471507,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:50:00,3,FIFTH AVE + WOOD ST,20856,18:04:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:50,1/1/2023 18:04,0 days 01:14:00,74.0,1.233333333
10329070,4858,183471707,61A,INBOUND-DOWNTOWN VIA OAKLAND,19:48:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,20:45:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 19:48,1/1/2023 20:45,0 days 00:57:00,57.0,0.95
10823070,4859,183471707,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,20:45:00,3,FIFTH AVE + WOOD ST,20856,21:52:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 20:45,1/1/2023 21:52,0 days 01:07:00,67.0,1.116666667
4532070,4860,183471807,61A,INBOUND-DOWNTOWN VIA OAKLAND,10:03:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,11:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 10:03,1/1/2023 11:15,0 days 01:12:00,72.0,1.2
6150070,4861,183471807,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,11:15:00,3,FIFTH AVE + WOOD ST,20856,12:21:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 11:15,1/1/2023 12:21,0 days 01:06:00,66.0,1.1
9506070,4862,183471907,61B,INBOUND-DOWNTOWN,6:29:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,7:30:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 6:29,1/1/2023 7:30,0 days 01:01:00,61.0,1.016666667
3577070,4863,183471907,61B,OUTBOUND-BRADDOCK-SWISSVALE,7:30:00,3,FIFTH AVE + WOOD ST,20856,8:29:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 7:30,1/1/2023 8:29,0 days 00:59:00,59.0,0.983333333
1534070,4864,183471907,61B,INBOUND-DOWNTOWN,8:54:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,10:00:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 8:54,1/1/2023 10:00,0 days 01:06:00,66.0,1.1
8576070,4865,183471907,61B,OUTBOUND-BRADDOCK-SWISSVALE,10:00:00,3,FIFTH AVE + WOOD ST,20856,11:01:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 10:00,1/1/2023 11:01,0 days 01:01:00,61.0,1.016666667
11094070,4870,183472107,61A,INBOUND-DOWNTOWN VIA OAKLAND,12:38:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,13:50:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 12:38,1/1/2023 13:50,0 days 01:12:00,72.0,1.2
11098070,4871,183472107,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,13:50:00,3,FIFTH AVE + WOOD ST,20856,14:56:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 13:50,1/1/2023 14:56,0 days 01:06:00,66.0,1.1
2384070,4872,183472207,61C,INBOUND-PITTSBURGH VIA OAKLAND,13:28:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,14:45:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 13:28,1/1/2023 14:45,0 days 01:17:00,77.0,1.283333333
12540070,4873,183472207,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,14:45:00,3,FIFTH AVE + WOOD ST,20856,15:47:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 14:45,1/1/2023 15:47,0 days 01:02:00,62.0,1.033333333
621070,4874,183472307,61C,INBOUND-PITTSBURGH VIA OAKLAND,16:11:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,17:25:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 16:11,1/1/2023 17:25,0 days 01:14:00,74.0,1.233333333
9066070,4875,183472307,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,17:25:00,3,FIFTH AVE + WOOD ST,20856,18:27:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 17:25,1/1/2023 18:27,0 days 01:02:00,62.0,1.033333333
8233070,4876,183472407,61A,INBOUND-DOWNTOWN VIA OAKLAND,8:03:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,9:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 8:03,1/1/2023 9:15,0 days 01:12:00,72.0,1.2
4664070,4877,183472407,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,9:15:00,3,FIFTH AVE + WOOD ST,20856,10:21:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 9:15,1/1/2023 10:21,0 days 01:06:00,66.0,1.1
3865070,4882,183472707,61A,INBOUND-DOWNTOWN VIA OAKLAND,10:58:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,12:10:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 10:58,1/1/2023 12:10,0 days 01:12:00,72.0,1.2
8903070,4883,183472707,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,12:10:00,3,FIFTH AVE + WOOD ST,20856,13:16:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 12:10,1/1/2023 13:16,0 days 01:06:00,66.0,1.1
6250070,4888,183472907,61A,INBOUND-DOWNTOWN VIA OAKLAND,15:22:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,16:30:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 15:22,1/1/2023 16:30,0 days 01:08:00,68.0,1.133333333
12432070,4889,183472907,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,16:30:00,3,FIFTH AVE + WOOD ST,20856,17:44:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:30,1/1/2023 17:44,0 days 01:14:00,74.0,1.233333333
7296070,4890,183472907,61B,INBOUND-DOWNTOWN,18:02:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,19:00:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 18:02,1/1/2023 19:00,0 days 00:58:00,58.0,0.966666667
4805070,4891,183472907,61B,OUTBOUND-BRADDOCK-SWISSVALE,19:00:00,3,FIFTH AVE + WOOD ST,20856,19:55:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 19:00,1/1/2023 19:55,0 days 00:55:00,55.0,0.916666667
13990070,4892,183473007,61A,INBOUND-DOWNTOWN VIA OAKLAND,20:18:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,21:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 20:18,1/1/2023 21:15,0 days 00:57:00,57.0,0.95
12084070,4893,183473007,61A,OUTBOUND-NORTH BRADDOCK,21:15:00,3,FIFTH AVE + WOOD ST,20856,22:16:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 21:15,1/1/2023 22:16,0 days 01:01:00,61.0,1.016666667
2513070,4894,183473007,61A,INBOUND-DOWNTOWN,22:47:00,3,BRADDOCK AVE + 6TH ST,20939,23:45:00,92,12.98622417,3,FIFTH AVE + WOOD ST,20856,1/1/2023 22:47,1/1/2023 23:45,0 days 00:58:00,58.0,0.966666667
7132070,4895,183473007,61A,OUTBOUND-NORTH BRADDOCK,23:45:00,3,FIFTH AVE + WOOD ST,20856,24:35:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 23:45,1/2/2023 0:35,0 days 00:50:00,50.0,0.833333333
1082070,4896,183473107,61A,INBOUND-DOWNTOWN VIA OAKLAND,17:42:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,18:50:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 17:42,1/1/2023 18:50,0 days 01:08:00,68.0,1.133333333
12730070,4897,183473107,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,18:50:00,3,FIFTH AVE + WOOD ST,20856,20:04:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:50,1/1/2023 20:04,0 days 01:14:00,74.0,1.233333333
10474070,4898,183473107,61B,INBOUND-DOWNTOWN,20:32:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,21:30:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 20:32,1/1/2023 21:30,0 days 00:58:00,58.0,0.966666667
2194070,4899,183473107,61B,OUTBOUND-BRADDOCK,21:30:00,3,FIFTH AVE + WOOD ST,20856,22:16:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/1/2023 21:30,1/1/2023 22:16,0 days 00:46:00,46.0,0.766666667
10047070,4900,183473207,61A,INBOUND-DOWNTOWN VIA OAKLAND,16:22:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,17:30:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 16:22,1/1/2023 17:30,0 days 01:08:00,68.0,1.133333333
5998070,4901,183473207,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,17:30:00,3,FIFTH AVE + WOOD ST,20856,18:44:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 17:30,1/1/2023 18:44,0 days 01:14:00,74.0,1.233333333
1517070,4902,183473207,61B,INBOUND-DOWNTOWN,19:02:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,20:00:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 19:02,1/1/2023 20:00,0 days 00:58:00,58.0,0.966666667
8034070,4903,183473207,61B,OUTBOUND-BRADDOCK-SWISSVALE,20:00:00,3,FIFTH AVE + WOOD ST,20856,20:55:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 20:00,1/1/2023 20:55,0 days 00:55:00,55.0,0.916666667
4829070,4904,183473307,61B,INBOUND-DOWNTOWN,22:47:00,3,BRADDOCK AVE + 6TH ST,20938,23:30:00,67,11.22266892,3,FIFTH AVE + WOOD ST,20856,1/1/2023 22:47,1/1/2023 23:30,0 days 00:43:00,43.0,0.716666667
3564070,4905,183473307,61B,OUTBOUND-BRADDOCK,23:30:00,3,FIFTH AVE + WOOD ST,20856,24:09:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/1/2023 23:30,1/2/2023 0:09,0 days 00:39:00,39.0,0.65
11027070,4906,183473307,61B,INBOUND-DOWNTOWN,24:47:00,3,BRADDOCK AVE + 6TH ST,20938,25:30:00,67,11.22266892,3,FIFTH AVE + WOOD ST,20856,1/2/2023 0:47,1/2/2023 1:30,0 days 00:43:00,43.0,0.716666667
8035070,4907,183473307,61B,OUTBOUND-BRADDOCK,25:30:00,3,FIFTH AVE + WOOD ST,20856,26:09:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/2/2023 1:30,1/2/2023 2:09,0 days 00:39:00,39.0,0.65
10457070,4912,183473507,61A,INBOUND-DOWNTOWN VIA OAKLAND,18:48:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,19:45:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 18:48,1/1/2023 19:45,0 days 00:57:00,57.0,0.95
8849070,4913,183473507,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,19:45:00,3,FIFTH AVE + WOOD ST,20856,20:52:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 19:45,1/1/2023 20:52,0 days 01:07:00,67.0,1.116666667
6891070,4914,183473507,61A,INBOUND-DOWNTOWN VIA OAKLAND,21:13:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,22:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 21:13,1/1/2023 22:15,0 days 01:02:00,62.0,1.033333333
5178070,4915,183473507,61A,OUTBOUND-NORTH BRADDOCK,22:15:00,3,FIFTH AVE + WOOD ST,20856,23:05:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 22:15,1/1/2023 23:05,0 days 00:50:00,50.0,0.833333333
3165070,4922,183473707,61A,INBOUND-DOWNTOWN VIA OAKLAND,18:18:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,19:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 18:18,1/1/2023 19:15,0 days 00:57:00,57.0,0.95
3175070,4923,183473707,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,19:15:00,3,FIFTH AVE + WOOD ST,20856,20:22:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 19:15,1/1/2023 20:22,0 days 01:07:00,67.0,1.116666667
6131070,4924,183473707,61A,INBOUND-DOWNTOWN VIA OAKLAND,20:48:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,21:45:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 20:48,1/1/2023 21:45,0 days 00:57:00,57.0,0.95
11103070,4925,183473707,61A,OUTBOUND-NORTH BRADDOCK,21:45:00,3,FIFTH AVE + WOOD ST,20856,22:46:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 21:45,1/1/2023 22:46,0 days 01:01:00,61.0,1.016666667
10139070,4926,183473807,61A,INBOUND-DOWNTOWN,23:17:00,3,BRADDOCK AVE + 6TH ST,20939,24:15:00,92,12.98622417,3,FIFTH AVE + WOOD ST,20856,1/1/2023 23:17,1/2/2023 0:15,0 days 00:58:00,58.0,0.966666667
8833070,4927,183473807,61A,OUTBOUND-NORTH BRADDOCK,24:15:00,3,FIFTH AVE + WOOD ST,20856,25:05:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/2/2023 0:15,1/2/2023 1:05,0 days 00:50:00,50.0,0.833333333
6221070,4930,183474007,61A,INBOUND-DOWNTOWN VIA OAKLAND,19:18:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,20:15:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 19:18,1/1/2023 20:15,0 days 00:57:00,57.0,0.95
9497070,4931,183474007,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,20:15:00,3,FIFTH AVE + WOOD ST,20856,21:22:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 20:15,1/1/2023 21:22,0 days 01:07:00,67.0,1.116666667
10653070,4932,183474007,61A,INBOUND-DOWNTOWN VIA OAKLAND,21:43:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,22:45:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 21:43,1/1/2023 22:45,0 days 01:02:00,62.0,1.033333333
11240070,4933,183474007,61A,OUTBOUND-NORTH BRADDOCK,22:45:00,3,FIFTH AVE + WOOD ST,20856,23:35:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 22:45,1/1/2023 23:35,0 days 00:50:00,50.0,0.833333333
9104070,4934,183474107,61A,INBOUND-DOWNTOWN VIA OAKLAND,16:42:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,17:50:00,98,14.3126002,3,FIFTH AVE + WOOD ST,20856,1/1/2023 16:42,1/1/2023 17:50,0 days 01:08:00,68.0,1.133333333
12504070,4935,183474107,61A,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,17:50:00,3,FIFTH AVE + WOOD ST,20856,19:04:00,90,13.94525706,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 17:50,1/1/2023 19:04,0 days 01:14:00,74.0,1.233333333
12259070,4938,183474307,61B,INBOUND-DOWNTOWN,10:24:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,11:30:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 10:24,1/1/2023 11:30,0 days 01:06:00,66.0,1.1
13748070,4939,183474307,61B,OUTBOUND-BRADDOCK-SWISSVALE,11:30:00,3,FIFTH AVE + WOOD ST,20856,12:31:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 11:30,1/1/2023 12:31,0 days 01:01:00,61.0,1.016666667
8284070,4942,183474507,61B,INBOUND-DOWNTOWN,15:10:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,16:20:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 15:10,1/1/2023 16:20,0 days 01:10:00,70.0,1.166666667
7043070,4943,183474507,61B,OUTBOUND-BRADDOCK-SWISSVALE,16:20:00,3,FIFTH AVE + WOOD ST,20856,17:28:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:20,1/1/2023 17:28,0 days 01:08:00,68.0,1.133333333
3036070,4944,183474607,61B,INBOUND-DOWNTOWN,21:36:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,22:30:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 21:36,1/1/2023 22:30,0 days 00:54:00,54.0,0.9
10359070,4945,183474607,61B,OUTBOUND-BRADDOCK,22:30:00,3,FIFTH AVE + WOOD ST,20856,23:09:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/1/2023 22:30,1/1/2023 23:09,0 days 00:39:00,39.0,0.65
297070,4946,183474607,61B,INBOUND-DOWNTOWN,23:47:00,3,BRADDOCK AVE + 6TH ST,20938,24:30:00,67,11.22266892,3,FIFTH AVE + WOOD ST,20856,1/1/2023 23:47,1/2/2023 0:30,0 days 00:43:00,43.0,0.716666667
3310070,4947,183474607,61B,OUTBOUND-BRADDOCK,24:30:00,3,FIFTH AVE + WOOD ST,20856,25:09:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/2/2023 0:30,1/2/2023 1:09,0 days 00:39:00,39.0,0.65
6884070,4948,183474707,61B,INBOUND-DOWNTOWN,13:34:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,14:40:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 13:34,1/1/2023 14:40,0 days 01:06:00,66.0,1.1
4639070,4949,183474707,61B,OUTBOUND-BRADDOCK-SWISSVALE,14:40:00,3,FIFTH AVE + WOOD ST,20856,15:41:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 14:40,1/1/2023 15:41,0 days 01:01:00,61.0,1.016666667
2439070,4950,183474807,61B,INBOUND-DOWNTOWN,16:10:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,17:20:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 16:10,1/1/2023 17:20,0 days 01:10:00,70.0,1.166666667
9686070,4951,183474807,61B,OUTBOUND-BRADDOCK-SWISSVALE,17:20:00,3,FIFTH AVE + WOOD ST,20856,18:28:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 17:20,1/1/2023 18:28,0 days 01:08:00,68.0,1.133333333
478070,4952,183474907,61A,INBOUND-DOWNTOWN,22:17:00,3,BRADDOCK AVE + 6TH ST,20939,23:15:00,92,12.98622417,3,FIFTH AVE + WOOD ST,20856,1/1/2023 22:17,1/1/2023 23:15,0 days 00:58:00,58.0,0.966666667
11100070,4953,183474907,61A,OUTBOUND-NORTH BRADDOCK,23:15:00,3,FIFTH AVE + WOOD ST,20856,24:05:00,84,12.47692843,3,BRADDOCK AVE + 6TH ST,20938,1/1/2023 23:15,1/2/2023 0:05,0 days 00:50:00,50.0,0.833333333
8828070,4954,183475007,61B,INBOUND-DOWNTOWN,17:10:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,18:20:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 17:10,1/1/2023 18:20,0 days 01:10:00,70.0,1.166666667
2690070,4955,183475007,61B,OUTBOUND-BRADDOCK-SWISSVALE,18:20:00,3,FIFTH AVE + WOOD ST,20856,19:28:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 18:20,1/1/2023 19:28,0 days 01:08:00,68.0,1.133333333
5000070,4956,183475107,61B,INBOUND-DOWNTOWN,23:17:00,3,BRADDOCK AVE + 6TH ST,20938,24:00:00,67,11.22266892,3,FIFTH AVE + WOOD ST,20856,1/1/2023 23:17,1/2/2023 0:00,0 days 00:43:00,43.0,0.716666667
9296070,4957,183475107,61B,OUTBOUND-BRADDOCK,24:00:00,3,FIFTH AVE + WOOD ST,20856,24:39:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/2/2023 0:00,1/2/2023 0:39,0 days 00:39:00,39.0,0.65
12360070,4958,183475107,61B,INBOUND-DOWNTOWN,25:17:00,3,BRADDOCK AVE + 6TH ST,20938,26:00:00,67,11.22266892,3,FIFTH AVE + WOOD ST,20856,1/2/2023 1:17,1/2/2023 2:00,0 days 00:43:00,43.0,0.716666667
5790070,4959,183475107,61B,OUTBOUND-BRADDOCK,26:00:00,3,FIFTH AVE + WOOD ST,20856,26:39:00,64,10.57352082,3,BRADDOCK AVE + 6TH ST,20939,1/2/2023 2:00,1/2/2023 2:39,0 days 00:39:00,39.0,0.65
4966070,4960,183475207,61B,INBOUND-DOWNTOWN,15:30:00,3,BRADDOCK HILLS S C + STOREFRONT,12565,16:40:00,74,12.54858513,3,FIFTH AVE + WOOD ST,20856,1/1/2023 15:30,1/1/2023 16:40,0 days 01:10:00,70.0,1.166666667
2280070,4961,183475207,61B,OUTBOUND-BRADDOCK-SWISSVALE,16:40:00,3,FIFTH AVE + WOOD ST,20856,17:48:00,70,12.04171897,3,BRADDOCK HILLS SC + GIANT EAGLE,7357,1/1/2023 16:40,1/1/2023 17:48,0 days 01:08:00,68.0,1.133333333
11855070,4962,183475307,61C,INBOUND-PITTSBURGH VIA OAKLAND,9:20:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,10:37:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 9:20,1/1/2023 10:37,0 days 01:17:00,77.0,1.283333333
8326070,4963,183475307,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,10:37:00,3,FIFTH AVE + WOOD ST,20856,11:36:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 10:37,1/1/2023 11:36,0 days 00:59:00,59.0,0.983333333
11153070,4964,183475307,61C,INBOUND-PITTSBURGH VIA OAKLAND,11:48:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,13:05:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 11:48,1/1/2023 13:05,0 days 01:17:00,77.0,1.283333333
113070,4965,183475307,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,13:05:00,3,FIFTH AVE + WOOD ST,20856,14:07:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 13:05,1/1/2023 14:07,0 days 01:02:00,62.0,1.033333333
5307070,4966,183475407,61C,INBOUND-PITTSBURGH VIA OAKLAND,8:20:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,9:37:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 8:20,1/1/2023 9:37,0 days 01:17:00,77.0,1.283333333
6115070,4967,183475407,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,9:37:00,3,FIFTH AVE + WOOD ST,20856,10:36:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 9:37,1/1/2023 10:36,0 days 00:59:00,59.0,0.983333333
11489070,4968,183475407,61C,INBOUND-PITTSBURGH VIA OAKLAND,10:48:00,3,MCKEESPORT TRANSPORTATION CENTER AT BAY #4,22899,12:05:00,85,15.56014888,3,FIFTH AVE + WOOD ST,20856,1/1/2023 10:48,1/1/2023 12:05,0 days 01:17:00,77.0,1.283333333
7223070,4969,183475407,61C,OUTBOUND-MCKEESPORT HOMESTEAD VIA OAKLAND-SQ HILL-MURRAY AV,12:05:00,3,FIFTH AVE + WOOD ST,20856,13:07:00,81,14.39115414,3,MCKSPT TRANSPORTATION CTR + BAY #2,17791,1/1/2023 12:05,1/1/2023 13:07,0 days 01:02:00,62.0,1.033333333
