,Unnamed: 0,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
1198,1198,3453010,183341701,P68,INBOUND-MONROEVILLE MALL,7:29:00,2,EAST BUSWAY + PENN STATION C,1407,7:30:00,2,0.173226292,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 7:29,1/1/2023 7:30,0 days 00:01:00,1.0,0.016666667
1199,1199,838010,183341701,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,7:30:00,2,LIBERTY AVE + 10TH ST NS,7279,8:49:00,94,23.00565449,2,FORBES HOSPITAL,22873,1/1/2023 7:30,1/1/2023 8:49,0 days 01:19:00,79.0,1.316666667
1200,1200,578010,183341701,P68,INBOUND-DOWNTOWN,9:16:00,2,FORBES HOSPITAL,22873,10:30:00,90,22.44882996,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 9:16,1/1/2023 10:30,0 days 01:14:00,74.0,1.233333333
1201,1201,6049010,183341701,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,10:30:00,2,LIBERTY AVE + 10TH ST NS,7279,11:46:00,94,23.00565449,2,FORBES HOSPITAL,22873,1/1/2023 10:30,1/1/2023 11:46,0 days 01:16:00,76.0,1.266666667
1202,1202,4375010,183341701,P68,INBOUND-DOWNTOWN,12:16:00,2,FORBES HOSPITAL,22873,13:30:00,90,22.44882996,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:16,1/1/2023 13:30,0 days 01:14:00,74.0,1.233333333
1203,1203,1376010,183341701,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,13:30:00,2,LIBERTY AVE + 10TH ST NS,7279,14:48:00,94,23.00565449,2,FORBES HOSPITAL,22873,1/1/2023 13:30,1/1/2023 14:48,0 days 01:18:00,78.0,1.3
1204,1204,2883010,183341701,P68,INBOUND-DOWNTOWN,15:16:00,2,FORBES HOSPITAL,22873,16:30:00,90,22.44882996,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:16,1/1/2023 16:30,0 days 01:14:00,74.0,1.233333333
1205,1205,8762010,183341701,P68,OUTBOUND-BRADDOCK HILLS - FORBES HOSPITAL,16:30:00,2,LIBERTY AVE + 10TH ST NS,7279,17:55:00,94,23.00565449,2,FORBES HOSPITAL,22873,1/1/2023 16:30,1/1/2023 17:55,0 days 01:25:00,85.0,1.416666667
1206,1206,1850010,183341701,P68,INBOUND-DOWNTOWN,18:19:00,2,FORBES HOSPITAL,22873,19:30:00,90,22.44882996,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 18:19,1/1/2023 19:30,0 days 01:11:00,71.0,1.183333333
1207,1207,7341010,183341701,P68,OUTBOUND-BRADDOCK HILLS - MONROEVILLE,19:30:00,2,LIBERTY AVE + 10TH ST NS,7279,20:34:00,87,18.90302857,2,MONROEVILLE MALL + WEST COURT ENTRANCE,21046,1/1/2023 19:30,1/1/2023 20:34,0 days 01:04:00,64.0,1.066666667
1222,1222,9161010,183342301,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,3:47:00,2,FIFTH AVE + MCPHERSON FS,8308,4:43:00,40,27.66050058,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 3:47,1/1/2023 4:43,0 days 00:56:00,56.0,0.933333333
1223,1223,9669010,183342301,28X,INBOUND-DOWNTOWN,5:00:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,5:56:00,41,27.53078281,2,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 5:00,1/1/2023 5:56,0 days 00:56:00,56.0,0.933333333
1224,1224,10092010,183342301,28X,OUTBOUND-PITTSBURGH INTL AIRPORT,6:17:00,2,FIFTH AVE + MCPHERSON FS,8308,7:13:00,40,27.66050058,2,PGH AIRPORT UPPER LEVEL (DEPARTURES),22827,1/1/2023 6:17,1/1/2023 7:13,0 days 00:56:00,56.0,0.933333333
1225,1225,2904010,183342301,28X,INBOUND-DOWNTOWN,7:30:00,2,PGH INTERNL AIRPORT LOWER LEVEL (DOOR2),4405,8:27:00,41,27.53078281,2,EAST LIBERTY DRWY + FIFTH FS,16029,1/1/2023 7:30,1/1/2023 8:27,0 days 00:57:00,57.0,0.95
1256,1256,486010,183343201,P1,INBOUND-DOWNTOWN,5:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,6:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 5:43,1/1/2023 6:03,0 days 00:20:00,20.0,0.333333333
1257,1257,12128010,183343201,P1,OUTBOUND-SWISSVALE,6:03:00,2,LIBERTY AVE + 10TH ST NS,7279,6:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 6:03,1/1/2023 6:26,0 days 00:23:00,23.0,0.383333333
1258,1258,4634010,183343201,P1,INBOUND-DOWNTOWN,6:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,7:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 6:43,1/1/2023 7:03,0 days 00:20:00,20.0,0.333333333
1259,1259,8991010,183343201,P1,OUTBOUND-SWISSVALE,7:03:00,2,LIBERTY AVE + 10TH ST NS,7279,7:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 7:03,1/1/2023 7:26,0 days 00:23:00,23.0,0.383333333
1260,1260,10145010,183343201,P1,INBOUND-DOWNTOWN,7:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,8:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 7:43,1/1/2023 8:03,0 days 00:20:00,20.0,0.333333333
1261,1261,8040010,183343201,P1,OUTBOUND-SWISSVALE,8:03:00,2,LIBERTY AVE + 10TH ST NS,7279,8:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 8:03,1/1/2023 8:26,0 days 00:23:00,23.0,0.383333333
1262,1262,13864010,183343201,P1,INBOUND-DOWNTOWN,8:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,9:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 8:43,1/1/2023 9:03,0 days 00:20:00,20.0,0.333333333
1263,1263,4583010,183343201,P1,OUTBOUND-SWISSVALE,9:03:00,2,LIBERTY AVE + 10TH ST NS,7279,9:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 9:03,1/1/2023 9:26,0 days 00:23:00,23.0,0.383333333
1264,1264,1183010,183343201,P1,INBOUND-DOWNTOWN,9:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,10:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 9:43,1/1/2023 10:03,0 days 00:20:00,20.0,0.333333333
1265,1265,3708010,183343201,P1,OUTBOUND-SWISSVALE,10:03:00,2,LIBERTY AVE + 10TH ST NS,7279,10:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 10:03,1/1/2023 10:26,0 days 00:23:00,23.0,0.383333333
1266,1266,5163010,183343201,P1,INBOUND-DOWNTOWN,10:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,11:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 10:43,1/1/2023 11:03,0 days 00:20:00,20.0,0.333333333
1267,1267,6989010,183343201,P1,OUTBOUND-SWISSVALE,11:03:00,2,LIBERTY AVE + 10TH ST NS,7279,11:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:03,1/1/2023 11:26,0 days 00:23:00,23.0,0.383333333
1268,1268,3579010,183343201,P1,INBOUND-DOWNTOWN,11:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,12:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 11:43,1/1/2023 12:03,0 days 00:20:00,20.0,0.333333333
1269,1269,11660010,183343201,P1,OUTBOUND-SWISSVALE,12:03:00,2,LIBERTY AVE + 10TH ST NS,7279,12:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 12:03,1/1/2023 12:26,0 days 00:23:00,23.0,0.383333333
1270,1270,6154010,183343201,P1,INBOUND-DOWNTOWN,12:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,13:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:43,1/1/2023 13:03,0 days 00:20:00,20.0,0.333333333
1271,1271,5510010,183343201,P1,OUTBOUND-SWISSVALE,13:03:00,2,LIBERTY AVE + 10TH ST NS,7279,13:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 13:03,1/1/2023 13:26,0 days 00:23:00,23.0,0.383333333
1272,1272,13185010,183343201,P1,INBOUND-DOWNTOWN,13:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,14:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 13:43,1/1/2023 14:03,0 days 00:20:00,20.0,0.333333333
1273,1273,2561010,183343201,P1,OUTBOUND-SWISSVALE,14:03:00,2,LIBERTY AVE + 10TH ST NS,7279,14:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 14:03,1/1/2023 14:28,0 days 00:25:00,25.0,0.416666667
1274,1274,10460010,183343201,P1,INBOUND-DOWNTOWN,14:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,15:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 14:43,1/1/2023 15:03,0 days 00:20:00,20.0,0.333333333
1275,1275,7827010,183343201,P1,OUTBOUND-SWISSVALE,15:03:00,2,LIBERTY AVE + 10TH ST NS,7279,15:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 15:03,1/1/2023 15:28,0 days 00:25:00,25.0,0.416666667
1276,1276,455010,183343201,P1,INBOUND-DOWNTOWN,15:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,16:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:43,1/1/2023 16:03,0 days 00:20:00,20.0,0.333333333
1277,1277,3642010,183343201,P1,OUTBOUND-SWISSVALE,16:03:00,2,LIBERTY AVE + 10TH ST NS,7279,16:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 16:03,1/1/2023 16:28,0 days 00:25:00,25.0,0.416666667
1278,1278,2924010,183343201,P1,INBOUND-DOWNTOWN,16:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,17:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 16:43,1/1/2023 17:03,0 days 00:20:00,20.0,0.333333333
1279,1279,4483010,183343201,P1,OUTBOUND-SWISSVALE,17:03:00,2,LIBERTY AVE + 10TH ST NS,7279,17:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 17:03,1/1/2023 17:28,0 days 00:25:00,25.0,0.416666667
1280,1280,14005010,183343201,P1,INBOUND-DOWNTOWN,17:43:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,18:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 17:43,1/1/2023 18:03,0 days 00:20:00,20.0,0.333333333
1281,1281,552010,183343201,P1,OUTBOUND-SWISSVALE,18:03:00,2,LIBERTY AVE + 10TH ST NS,7279,18:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 18:03,1/1/2023 18:28,0 days 00:25:00,25.0,0.416666667
1282,1282,5982010,183343201,P1,INBOUND-DOWNTOWN,18:44:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,19:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 18:44,1/1/2023 19:03,0 days 00:19:00,19.0,0.316666667
1283,1283,6182010,183343201,P1,OUTBOUND-SWISSVALE,19:03:00,2,LIBERTY AVE + 10TH ST NS,7279,19:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 19:03,1/1/2023 19:28,0 days 00:25:00,25.0,0.416666667
1284,1284,8625010,183343201,P1,INBOUND-DOWNTOWN,19:44:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,20:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 19:44,1/1/2023 20:03,0 days 00:19:00,19.0,0.316666667
1285,1285,2893010,183343201,P1,OUTBOUND-SWISSVALE,20:03:00,2,LIBERTY AVE + 10TH ST NS,7279,20:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 20:03,1/1/2023 20:28,0 days 00:25:00,25.0,0.416666667
1286,1286,2201010,183343201,P1,INBOUND-DOWNTOWN,20:44:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,21:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 20:44,1/1/2023 21:03,0 days 00:19:00,19.0,0.316666667
1287,1287,3997010,183343201,P1,OUTBOUND-SWISSVALE,21:03:00,2,LIBERTY AVE + 10TH ST NS,7279,21:28:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 21:03,1/1/2023 21:28,0 days 00:25:00,25.0,0.416666667
1288,1288,1271010,183343201,P1,INBOUND-DOWNTOWN,21:44:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,22:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 21:44,1/1/2023 22:03,0 days 00:19:00,19.0,0.316666667
1289,1289,3889010,183343201,P1,OUTBOUND-SWISSVALE,22:03:00,2,LIBERTY AVE + 10TH ST NS,7279,22:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 22:03,1/1/2023 22:26,0 days 00:23:00,23.0,0.383333333
1290,1290,13731010,183343201,P1,INBOUND-DOWNTOWN,22:44:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,23:03:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 22:44,1/1/2023 23:03,0 days 00:19:00,19.0,0.316666667
1291,1291,3026010,183343201,P1,OUTBOUND-SWISSVALE,23:03:00,2,LIBERTY AVE + 10TH ST NS,7279,23:26:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 23:03,1/1/2023 23:26,0 days 00:23:00,23.0,0.383333333
1308,1308,11922010,183343801,P1,INBOUND-DOWNTOWN,6:13:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,6:33:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 6:13,1/1/2023 6:33,0 days 00:20:00,20.0,0.333333333
1309,1309,3468010,183343801,P1,OUTBOUND-SWISSVALE,6:33:00,2,LIBERTY AVE + 10TH ST NS,7279,6:56:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 6:33,1/1/2023 6:56,0 days 00:23:00,23.0,0.383333333
1310,1310,4283010,183343801,P1,INBOUND-DOWNTOWN,7:13:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,7:33:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 7:13,1/1/2023 7:33,0 days 00:20:00,20.0,0.333333333
1311,1311,4213010,183343801,P1,OUTBOUND-SWISSVALE,7:33:00,2,LIBERTY AVE + 10TH ST NS,7279,7:56:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 7:33,1/1/2023 7:56,0 days 00:23:00,23.0,0.383333333
1312,1312,11479010,183343801,P1,INBOUND-DOWNTOWN,8:13:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,8:33:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 8:13,1/1/2023 8:33,0 days 00:20:00,20.0,0.333333333
1313,1313,9948010,183343801,P1,OUTBOUND-SWISSVALE,8:33:00,2,LIBERTY AVE + 10TH ST NS,7279,8:56:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 8:33,1/1/2023 8:56,0 days 00:23:00,23.0,0.383333333
1314,1314,7809010,183343801,P1,INBOUND-DOWNTOWN,9:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,9:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 9:23,1/1/2023 9:43,0 days 00:20:00,20.0,0.333333333
1315,1315,5845010,183343801,P1,OUTBOUND-SWISSVALE,9:43:00,2,LIBERTY AVE + 10TH ST NS,7279,10:06:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 9:43,1/1/2023 10:06,0 days 00:23:00,23.0,0.383333333
1316,1316,14057010,183343801,P1,INBOUND-DOWNTOWN,10:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,10:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 10:23,1/1/2023 10:43,0 days 00:20:00,20.0,0.333333333
1317,1317,1232010,183343801,P1,OUTBOUND-SWISSVALE,10:43:00,2,LIBERTY AVE + 10TH ST NS,7279,11:06:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 10:43,1/1/2023 11:06,0 days 00:23:00,23.0,0.383333333
1318,1318,9069010,183343801,P1,INBOUND-DOWNTOWN,11:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,11:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 11:23,1/1/2023 11:43,0 days 00:20:00,20.0,0.333333333
1319,1319,4807010,183343801,P1,OUTBOUND-SWISSVALE,11:43:00,2,LIBERTY AVE + 10TH ST NS,7279,12:06:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:43,1/1/2023 12:06,0 days 00:23:00,23.0,0.383333333
1320,1320,2213010,183343801,P1,INBOUND-DOWNTOWN,12:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,12:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:23,1/1/2023 12:43,0 days 00:20:00,20.0,0.333333333
1321,1321,10584010,183343801,P1,OUTBOUND-SWISSVALE,12:43:00,2,LIBERTY AVE + 10TH ST NS,7279,13:06:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 12:43,1/1/2023 13:06,0 days 00:23:00,23.0,0.383333333
1322,1322,9083010,183343801,P1,INBOUND-DOWNTOWN,13:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,13:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 13:23,1/1/2023 13:43,0 days 00:20:00,20.0,0.333333333
1323,1323,2125010,183343801,P1,OUTBOUND-SWISSVALE,13:43:00,2,LIBERTY AVE + 10TH ST NS,7279,14:06:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 13:43,1/1/2023 14:06,0 days 00:23:00,23.0,0.383333333
1324,1324,11612010,183343801,P1,INBOUND-DOWNTOWN,14:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,14:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 14:23,1/1/2023 14:43,0 days 00:20:00,20.0,0.333333333
1325,1325,2887010,183343801,P1,OUTBOUND-SWISSVALE,14:43:00,2,LIBERTY AVE + 10TH ST NS,7279,15:08:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 14:43,1/1/2023 15:08,0 days 00:25:00,25.0,0.416666667
1326,1326,7682010,183343801,P1,INBOUND-DOWNTOWN,15:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,15:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:23,1/1/2023 15:43,0 days 00:20:00,20.0,0.333333333
1327,1327,8292010,183343801,P1,OUTBOUND-SWISSVALE,15:43:00,2,LIBERTY AVE + 10TH ST NS,7279,16:08:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 15:43,1/1/2023 16:08,0 days 00:25:00,25.0,0.416666667
1328,1328,2395010,183343801,P1,INBOUND-DOWNTOWN,16:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,16:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 16:23,1/1/2023 16:43,0 days 00:20:00,20.0,0.333333333
1329,1329,11337010,183343801,P1,OUTBOUND-SWISSVALE,16:43:00,2,LIBERTY AVE + 10TH ST NS,7279,17:08:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 16:43,1/1/2023 17:08,0 days 00:25:00,25.0,0.416666667
1330,1330,8373010,183343801,P1,INBOUND-DOWNTOWN,17:23:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,17:43:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 17:23,1/1/2023 17:43,0 days 00:20:00,20.0,0.333333333
1331,1331,10501010,183343801,P1,OUTBOUND-SWISSVALE,17:43:00,2,LIBERTY AVE + 10TH ST NS,7279,18:08:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 17:43,1/1/2023 18:08,0 days 00:25:00,25.0,0.416666667
1348,1348,11630010,183344301,P1,INBOUND-DOWNTOWN,9:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,9:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 9:03,1/1/2023 9:23,0 days 00:20:00,20.0,0.333333333
1349,1349,12274010,183344301,P1,OUTBOUND-SWISSVALE,9:23:00,2,LIBERTY AVE + 10TH ST NS,7279,9:46:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 9:23,1/1/2023 9:46,0 days 00:23:00,23.0,0.383333333
1350,1350,3428010,183344301,P1,INBOUND-DOWNTOWN,10:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,10:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 10:03,1/1/2023 10:23,0 days 00:20:00,20.0,0.333333333
1351,1351,12657010,183344301,P1,OUTBOUND-SWISSVALE,10:23:00,2,LIBERTY AVE + 10TH ST NS,7279,10:46:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 10:23,1/1/2023 10:46,0 days 00:23:00,23.0,0.383333333
1352,1352,8807010,183344301,P1,INBOUND-DOWNTOWN,11:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,11:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 11:03,1/1/2023 11:23,0 days 00:20:00,20.0,0.333333333
1353,1353,10449010,183344301,P1,OUTBOUND-SWISSVALE,11:23:00,2,LIBERTY AVE + 10TH ST NS,7279,11:46:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 11:23,1/1/2023 11:46,0 days 00:23:00,23.0,0.383333333
1354,1354,7182010,183344301,P1,INBOUND-DOWNTOWN,12:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,12:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 12:03,1/1/2023 12:23,0 days 00:20:00,20.0,0.333333333
1355,1355,7064010,183344301,P1,OUTBOUND-SWISSVALE,12:23:00,2,LIBERTY AVE + 10TH ST NS,7279,12:46:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 12:23,1/1/2023 12:46,0 days 00:23:00,23.0,0.383333333
1356,1356,8817010,183344301,P1,INBOUND-DOWNTOWN,13:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,13:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 13:03,1/1/2023 13:23,0 days 00:20:00,20.0,0.333333333
1357,1357,165010,183344301,P1,OUTBOUND-SWISSVALE,13:23:00,2,LIBERTY AVE + 10TH ST NS,7279,13:46:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 13:23,1/1/2023 13:46,0 days 00:23:00,23.0,0.383333333
1358,1358,771010,183344301,P1,INBOUND-DOWNTOWN,14:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,14:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 14:03,1/1/2023 14:23,0 days 00:20:00,20.0,0.333333333
1359,1359,2808010,183344301,P1,OUTBOUND-SWISSVALE,14:23:00,2,LIBERTY AVE + 10TH ST NS,7279,14:48:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 14:23,1/1/2023 14:48,0 days 00:25:00,25.0,0.416666667
1360,1360,7102010,183344301,P1,INBOUND-DOWNTOWN,15:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,15:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 15:03,1/1/2023 15:23,0 days 00:20:00,20.0,0.333333333
1361,1361,8609010,183344301,P1,OUTBOUND-SWISSVALE,15:23:00,2,LIBERTY AVE + 10TH ST NS,7279,15:48:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 15:23,1/1/2023 15:48,0 days 00:25:00,25.0,0.416666667
1362,1362,13675010,183344301,P1,INBOUND-DOWNTOWN,16:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,16:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 16:03,1/1/2023 16:23,0 days 00:20:00,20.0,0.333333333
1363,1363,6426010,183344301,P1,OUTBOUND-SWISSVALE,16:23:00,2,LIBERTY AVE + 10TH ST NS,7279,16:48:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 16:23,1/1/2023 16:48,0 days 00:25:00,25.0,0.416666667
1364,1364,7408010,183344301,P1,INBOUND-DOWNTOWN,17:03:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,17:23:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 17:03,1/1/2023 17:23,0 days 00:20:00,20.0,0.333333333
1365,1365,2868010,183344301,P1,OUTBOUND-SWISSVALE,17:23:00,2,LIBERTY AVE + 10TH ST NS,7279,17:48:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 17:23,1/1/2023 17:48,0 days 00:25:00,25.0,0.416666667
1366,1366,11460010,183344301,P1,INBOUND-DOWNTOWN,18:13:00,2,EAST BUSWASY + SWISSVALE STATION A,16063,18:33:00,11,8.988131781,2,LIBERTY AVE + 10TH ST NS,7279,1/1/2023 18:13,1/1/2023 18:33,0 days 00:20:00,20.0,0.333333333
1367,1367,2668010,183344301,P1,OUTBOUND-SWISSVALE,18:33:00,2,LIBERTY AVE + 10TH ST NS,7279,18:58:00,14,9.600320628,2,EAST BUSWASY + SWISSVALE STATION A,16063,1/1/2023 18:33,1/1/2023 18:58,0 days 00:25:00,25.0,0.416666667
